$4;1554898193939000000;1554896898338;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.058823529411764705;1554898193939738712
$4;1554898193950000000;1554896912050;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.1111111111111111;1554898193950770780
$4;1554898193971000000;1554896896070;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.05263157894736842;1554898193971667324
$4;1554898193987000000;1554896900088;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.05555555555555555;1554898193988480693
$4;1554898194002000000;1554896892582;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.05;1554898194003348369
$1;1554898194035000000;<not set>;4ec5eac2-ae2f-4c3f-aa80-9987fa2b7252;queryStockItem;_oro4gG3fEdy4YaaT-RYrLQ;1554898194027685384;1554898194036151366
$2;1554898194035000000;<not set>;4ec5eac2-ae2f-4c3f-aa80-9987fa2b7252;queryStockItem;{};<not set>;<not set>;_LoXbYFfjEd26K8JlmYJ10w;1554898194027670340;1554898194036193361
$4;1554898194040000000;1554896898338;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.19047619047619047;1554898194040824676
$4;1554898194050000000;1554896912050;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.2;1554898194050626755
$4;1554898194071000000;1554896896070;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.2;1554898194071911173
$4;1554898194088000000;1554896900088;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.19047619047619047;1554898194088643905
$4;1554898194102000000;1554896892582;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.25;1554898194103107586
$1;1554898194110000000;<not set>;c20b2411-1a31-4073-805e-b5212e1591ed;queryStockItem;_oro4gG3fEdy4YaaT-RYrLQ;1554898194102667451;1554898194110861702
$2;1554898194110000000;<not set>;c20b2411-1a31-4073-805e-b5212e1591ed;queryStockItem;{};<not set>;<not set>;_LoXbYFfjEd26K8JlmYJ10w;1554898194102660759;1554898194110923993
$4;1554898194138000000;1554896898338;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.3;1554898194138917662
$4;1554898194150000000;1554896912050;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.35;1554898194150943604
$4;1554898194170000000;1554896896070;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.39999999999999997;1554898194171453976
$4;1554898194188000000;1554896900088;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.47619047619047616;1554898194188585405
