$0;1555951746042000000;1.13;KIEKER;Davids-MBP.fritz.box;1;false;0;NANOSECONDS;0
$1;1555951746079000000;9fc98a91-9598-410c-9b9a-561ec490cb09;b9df8fcc-001d-4e84-b038-c86d6386eeb9;_ddiwgGRPEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746070986175;1555951746073091945
$1;1555951746080000000;9fc98a91-9598-410c-9b9a-561ec490cb09;b9df8fcc-001d-4e84-b038-c86d6386eeb9;_K2mOEGRQEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746078565171;1555951746079855846
$1;1555951746080000000;9fc98a91-9598-410c-9b9a-561ec490cb09;b9df8fcc-001d-4e84-b038-c86d6386eeb9;_dFsbwGRQEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746079876366;1555951746080117375
$1;1555951746081000000;9fc98a91-9598-410c-9b9a-561ec490cb09;b9df8fcc-001d-4e84-b038-c86d6386eeb9;_9OxRAGRQEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746080138996;1555951746080706258
$1;1555951746081000000;9fc98a91-9598-410c-9b9a-561ec490cb09;b9df8fcc-001d-4e84-b038-c86d6386eeb9;_FrlsUGRREemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746080736652;1555951746081173643
$2;1555951746084000000;9fc98a91-9598-410c-9b9a-561ec490cb09;b9df8fcc-001d-4e84-b038-c86d6386eeb9;_fgN6Z2BTEem3FetPjQjq2g;{"items.NUMBER_OF_ELEMENTS":643,"orders.NUMBER_OF_ELEMENTS":184,"recommender.VALUE":"POPULARITY",};<not set>;<not set>;_glnfYGBXEem3FetPjQjq2g;1555951746070932878;1555951746081274281
$1;1555951746085000000;cc0b6b6e-778e-44cc-af58-62da9b37c369;5b752172-f48e-4e7c-92e3-af40a4ac8717;_ddiwgGRPEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746083675740;1555951746084276961
$1;1555951746086000000;cc0b6b6e-778e-44cc-af58-62da9b37c369;5b752172-f48e-4e7c-92e3-af40a4ac8717;_K2mOEGRQEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746084294198;1555951746085872326
$1;1555951746086000000;cc0b6b6e-778e-44cc-af58-62da9b37c369;5b752172-f48e-4e7c-92e3-af40a4ac8717;_dFsbwGRQEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746085906626;1555951746086182641
$1;1555951746087000000;cc0b6b6e-778e-44cc-af58-62da9b37c369;5b752172-f48e-4e7c-92e3-af40a4ac8717;_9OxRAGRQEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746086199356;1555951746086485158
$1;1555951746087000000;cc0b6b6e-778e-44cc-af58-62da9b37c369;5b752172-f48e-4e7c-92e3-af40a4ac8717;_FrlsUGRREemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746086500883;1555951746086503726
$2;1555951746087000000;cc0b6b6e-778e-44cc-af58-62da9b37c369;5b752172-f48e-4e7c-92e3-af40a4ac8717;_fgN6Z2BTEem3FetPjQjq2g;{"items.NUMBER_OF_ELEMENTS":643,"orders.NUMBER_OF_ELEMENTS":184,"recommender.VALUE":"ORDER_BASED",};<not set>;<not set>;_glnfYGBXEem3FetPjQjq2g;1555951746083656865;1555951746086636257
$1;1555951746088000000;2e91c257-4a61-421c-92ad-ce40d9095244;592ddaa3-4936-4775-9593-f0c26a0d99f2;_ddiwgGRPEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746086715358;1555951746087228765
$1;1555951746088000000;2e91c257-4a61-421c-92ad-ce40d9095244;592ddaa3-4936-4775-9593-f0c26a0d99f2;_K2mOEGRQEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746087353335;1555951746087749586
$1;1555951746088000000;2e91c257-4a61-421c-92ad-ce40d9095244;592ddaa3-4936-4775-9593-f0c26a0d99f2;_dFsbwGRQEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746087766908;1555951746087905307
$1;1555951746089000000;2e91c257-4a61-421c-92ad-ce40d9095244;592ddaa3-4936-4775-9593-f0c26a0d99f2;_9OxRAGRQEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746087918759;1555951746088207218
$1;1555951746098000000;2e91c257-4a61-421c-92ad-ce40d9095244;592ddaa3-4936-4775-9593-f0c26a0d99f2;_FrlsUGRREemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746088221339;1555951746097385830
$2;1555951746099000000;2e91c257-4a61-421c-92ad-ce40d9095244;592ddaa3-4936-4775-9593-f0c26a0d99f2;_fgN6Z2BTEem3FetPjQjq2g;{"items.NUMBER_OF_ELEMENTS":643,"orders.NUMBER_OF_ELEMENTS":184,"recommender.VALUE":"SLOPE_ONE",};<not set>;<not set>;_glnfYGBXEem3FetPjQjq2g;1555951746086693070;1555951746098217300
$1;1555951746100000000;9c95e276-7754-4222-bd32-09f9981e0279;8e19aea9-6ea7-43b3-b94a-81b6e7b9f7ba;_ddiwgGRPEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746099244229;1555951746099728379
$1;1555951746101000000;9c95e276-7754-4222-bd32-09f9981e0279;8e19aea9-6ea7-43b3-b94a-81b6e7b9f7ba;_K2mOEGRQEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746100230156;1555951746100560277
$1;1555951746102000000;9c95e276-7754-4222-bd32-09f9981e0279;8e19aea9-6ea7-43b3-b94a-81b6e7b9f7ba;_dFsbwGRQEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746101345899;1555951746101577694
$1;1555951746102000000;9c95e276-7754-4222-bd32-09f9981e0279;8e19aea9-6ea7-43b3-b94a-81b6e7b9f7ba;_9OxRAGRQEemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746101691782;1555951746101981592
$3;1555951746573000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1555951746572869813
$3;1555951746573000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1555951746572958885
$3;1555951746573000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951746572986947
$3;1555951746573000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951746573007798
$3;1555951746573000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951746573027280
$3;1555951746573000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951746573046122
$3;1555951746573000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951746573065896
$3;1555951746591000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951746591056132
$3;1555951746669000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951746669133428
$3;1555951746746000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951746745298492
$3;1555951746820000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951746819853532
$3;1555951746892000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951746891271992
$3;1555951746971000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951746970419360
$1;1555951747039000000;9c95e276-7754-4222-bd32-09f9981e0279;8e19aea9-6ea7-43b3-b94a-81b6e7b9f7ba;_FrlsUGRREemGrPrX_y-VRA;_oro4gG3fEdy4YaaT-RYrLQ;1555951746102011110;1555951747038706620
$2;1555951747039000000;9c95e276-7754-4222-bd32-09f9981e0279;8e19aea9-6ea7-43b3-b94a-81b6e7b9f7ba;_fgN6Z2BTEem3FetPjQjq2g;{"items.NUMBER_OF_ELEMENTS":643,"orders.NUMBER_OF_ELEMENTS":184,"recommender.VALUE":"PREPROC_SLOPE_ONE",};<not set>;<not set>;_glnfYGBXEem3FetPjQjq2g;1555951746099213064;1555951747038829145
$3;1555951747043000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951747043003142
$3;1555951747119000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;0.944954128440367;1555951747118999541
$3;1555951747191000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;0.896551724137931;1555951747191013520
$3;1555951747267000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;0.9333333333333333;1555951747266200086
$3;1555951747341000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;0.8064516129032258;1555951747340860414
$3;1555951747417000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;0.45161290322580644;1555951747417017108
$3;1555951747493000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951747493012544
$3;1555951747569000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951747569133338
$3;1555951747643000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951747643043360
$3;1555951747719000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951747718934443
$3;1555951747793000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951747793023910
$3;1555951747868000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951747868151890
$3;1555951747943000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951747943035929
$3;1555951748020000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951748019698747
$3;1555951748093000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951748093039697
$3;1555951748168000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;0.6254180602006689;1555951748167690309
$3;1555951748242000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1555951748241679499
$3;1555951748320000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1555951748319457549
$3;1555951748395000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1555951748394767540
$3;1555951748470000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1555951748469929379
$3;1555951748543000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1555951748543006033
$3;1555951748621000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1555951748620346827
$3;1555951748693000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;1.0;1555951748693014395
$3;1555951748771000000;<none>;_9fz90WBXEem3FetPjQjq2g;_oro4gG3fEdy4YaaT-RYrLQ;NaN;1555951748770403729
