$1;1555276893870000000;1555276893825;365067c5-abae-44b2-a48b-db0691c7dbd0;_sWjMnP1LEeicRPoFxRMR1Q;_oro4gG3fEdy4YaaT-RYrLQ;1555276893851444502;1555276893871360712
$3;1555276893870000000;1555276893825;365067c5-abae-44b2-a48b-db0691c7dbd0;_wAfysNJOEduQ7qbNANXHPw;2
$1;1555276893874000000;1555276893825;2e2086af-84cf-49b1-84b0-959d09038996;_diGnsNLxEduQ7qbNANXHPw;_oro4gG3fEdy4YaaT-RYrLQ;1555276893871396254;1555276893875086035
$2;1555276893874000000;1555276893825;2e2086af-84cf-49b1-84b0-959d09038996;queryLowStockItemsWithRespectToIncomingProducts;{};365067c5-abae-44b2-a48b-db0691c7dbd0;_YeyxANJQEduQ7qbNANXHPw;_LoXbYFfjEd26K8JlmYJ10w;1555276893871385680;1555276893875087943
$1;1555276893874000000;1555276893825;365067c5-abae-44b2-a48b-db0691c7dbd0;_dbRHgNJPEduQ7qbNANXHPw;_oro4gG3fEdy4YaaT-RYrLQ;1555276893875109133;1555276893875109778
$2;1555276893874000000;1555276893825;365067c5-abae-44b2-a48b-db0691c7dbd0;bookSale;{"saleTO.NUMBER_OF_ELEMENTS":2,"storeId.VALUE":"3","storeId.BYTESIZE":1,};<not set>;<not set>;_MX0AwFcyEd23wcZsd06DZg;1555276893827050013;1555276893875110754
$4;1555276893891000000;1555275024290;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.5263157894736842;1555276893892953446
$4;1555276893913000000;1555275045412;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.5263157894736842;1555276893914730780
$4;1555276893933000000;1555275027333;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.38095238095238093;1555276893934889393
$4;1555276893946000000;1555275055945;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.30000000000000004;1555276893947281282
$4;1555276893958000000;1555275028256;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.2;1555276893959832530
$4;1555276893993000000;1555275024290;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.0;1555276893994509866
$4;1555276894012000000;1555275045412;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.05555555555555555;1555276894013718680
$4;1555276894035000000;1555275027333;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.05555555555555555;1555276894036366987
$4;1555276894046000000;1555275055945;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.05555555555555555;1555276894047780482
$4;1555276894058000000;1555275028256;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.05263157894736842;1555276894059948283
$4;1555276894092000000;1555275024290;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.05263157894736842;1555276894094033556
$4;1555276894113000000;1555275045412;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.0;1555276894114316520
$4;1555276894134000000;1555275027333;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.0;1555276894135146240
$4;1555276894147000000;1555275055945;_ZVdrwOEhEduBSuO8WivxSA;_oro4gG3fEdy4YaaT-RYrLQ;0.0;1555276894148711710
