$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336259315;1558522788336259437
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336260978;1558522788336261089
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336262203;1558522788336262324
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336263338;1558522788336263463
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336264651;1558522788336264792
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336266162;1558522788336266274
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336267376;1558522788336267482
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336269211;1558522788336269384
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336270450;1558522788336270573
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336271860;1558522788336272007
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336273278;1558522788336273410
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336274476;1558522788336274606
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336276036;1558522788336276147
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336277271;1558522788336277396
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336278337;1558522788336278638
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336279782;1558522788336279896
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336281349;1558522788336281479
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336282577;1558522788336282683
$1;1558522788339000000;56925483-cc41-4e84-9f33-34439e7288f5;30cc7556-a244-493f-b766-6af9563b3613;_KqUjPHZEEempQpRnYjFCyw;_oro4gG3fEdy4YaaT-RYrLQ;1558522788336283883;1558522788336283993
